customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharge,DailyCharge,tenure_group,tenure_segment,ServiceCount
2243-FNMMI,0,Male,0,0,0,20,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,415.4,0.97,12-24,11–24 meses,0
2245-ADZFJ,0,Female,0,1,1,31,0,1,DSL,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),80.55,2471.6,2.5983870967741933,24-48,25+ meses,5
2249-YPRNG,1,Female,0,1,1,20,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,5.2924999999999995,12-24,11–24 meses,5
2250-IVBWA,0,Male,0,1,1,64,0,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,81.05,5135.35,1.26640625,48+,25+ meses,2
2251-PYLPB,0,Male,0,1,0,72,0,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),79.55,5810.9,1.104861111111111,48+,25+ meses,6
2252-ISRNH,0,Male,0,1,1,9,0,1,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,90.35,767.9,10.038888888888888,0-12,0–10 meses,3
2252-JHJGE,0,Male,0,0,0,61,0,1,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,104.0,6363.45,1.7049180327868851,48+,25+ meses,5
2252-NKNSI,0,Male,0,0,1,52,0,1,DSL,1,1,0,1,1,1,Two year,1,Mailed check,85.15,4461.85,1.6375000000000002,48+,25+ meses,6
2253-KPMNB,0,Female,0,1,1,69,0,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),46.25,3121.4,0.6702898550724637,48+,25+ meses,4
2254-DLXRI,0,Female,0,0,0,1,0,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,79.15,79.15,79.15,0-12,0–10 meses,2
2256-YLYLP,0,Male,0,1,1,68,0,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),72.95,4953.25,1.0727941176470588,48+,25+ meses,4
2257-BOVXD,0,Male,0,1,0,14,0,1,DSL,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),66.6,979.5,4.757142857142857,12-24,11–24 meses,3
2259-OUUSZ,0,Male,0,0,0,7,0,0,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),35.5,249.55,5.071428571428571,0-12,0–10 meses,2
2260-USTRB,1,Female,1,0,0,2,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.2,115.95,35.1,0-12,0–10 meses,0
2262-SLNVK,0,Female,0,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,70.1,70.1,0-12,0–10 meses,0
2263-SFSQZ,0,Male,0,1,1,51,0,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.95,1222.25,0.4892156862745098,48+,25+ meses,1
2265-CYWIV,1,Female,1,1,0,4,0,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.6,347.65,24.9,0-12,0–10 meses,4
2266-FUBDZ,0,Male,0,1,1,15,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,278.85,1.29,12-24,11–24 meses,0
2266-SJNAT,0,Female,0,1,0,72,0,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),109.15,7789.6,1.5159722222222223,48+,25+ meses,6
2267-FPIMA,0,Male,0,1,0,50,0,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.4,4914.9,1.8880000000000001,48+,25+ meses,4
2267-WTPYD,0,Female,1,1,0,57,0,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),94.0,5438.95,1.6491228070175439,48+,25+ meses,4
2270-CHBFN,0,Female,0,1,0,44,0,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),95.1,4060.55,2.161363636363636,24-48,25+ meses,5
2272-JKMSI,0,Female,0,1,1,62,0,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,110.8,6840.95,1.7870967741935484,48+,25+ meses,6
2272-QAGFO,1,Female,1,0,0,14,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.3,1096.25,5.307142857142857,12-24,11–24 meses,1
2272-UOINI,0,Female,0,0,0,7,0,0,DSL,1,1,0,1,1,1,Month-to-month,1,Electronic check,78.5,571.05,11.214285714285714,0-12,0–10 meses,5
2272-WUSPA,0,Female,0,1,0,72,0,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,110.75,7751.7,1.5381944444444444,48+,25+ meses,6
2273-QCKXA,0,Male,0,0,0,1,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,49.05,49.05,49.05,0-12,0–10 meses,1
2274-XUATA,0,Male,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.1,4685.55,0.8763888888888889,48+,25+ meses,6
2275-RBYQS,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,45.4,45.4,0-12,0–10 meses,0
2276-YDAVZ,1,Female,0,0,0,3,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.1,270.7,25.03333333333333,0-12,0–10 meses,1
2277-AXSDC,0,Female,0,0,0,32,0,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.75,624.15,0.6171875,24-48,25+ meses,0
2277-BKJKN,0,Female,1,1,0,71,0,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,99.2,7213.75,1.3971830985915494,48+,25+ meses,4
2277-DJJDL,0,Male,1,1,0,60,0,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,99.0,6017.9,1.65,48+,25+ meses,4
2277-VWCNI,0,Female,1,0,0,4,0,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.75,179.85,12.1875,0-12,0–10 meses,1
2279-AXJJK,0,Male,0,1,0,52,0,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),95.65,5088.4,1.839423076923077,48+,25+ meses,4
2282-YGNOR,0,Female,0,0,0,29,0,0,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),58.0,1734.5,2.0,24-48,25+ meses,3
2284-VFLKH,0,Male,0,1,0,49,0,0,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),99.25,4920.8,2.0255102040816326,48+,25+ meses,4
2292-XQWSV,0,Male,0,1,1,40,0,0,DSL,0,1,1,1,1,1,One year,0,Mailed check,60.3,2448.5,1.5074999999999998,24-48,25+ meses,5
2293-IJWPS,0,Female,0,1,0,57,0,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.75,5985.0,1.7675438596491229,48+,25+ meses,4
2294-DMMUS,0,Female,0,1,1,62,0,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),70.45,4300.45,1.136290322580645,48+,25+ meses,3
2294-SALNE,0,Male,0,1,1,23,0,0,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,86.8,1940.8,3.773913043478261,12-24,11–24 meses,3
2296-DKZFP,0,Female,0,1,0,65,0,0,DSL,1,1,1,0,0,1,Two year,0,Bank transfer (automatic),71.0,4386.2,1.0923076923076922,48+,25+ meses,4
2300-RQGOI,0,Female,0,0,0,38,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,741.5,0.5276315789473685,24-48,25+ meses,0
2302-ANTDP,1,Female,1,1,0,48,0,1,Fiber optic,1,1,1,1,1,1,Month-to-month,0,Electronic check,117.45,5438.9,2.446875,48+,25+ meses,7
2302-OUZXB,0,Male,0,1,0,72,0,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),82.15,5784.3,1.1409722222222223,48+,25+ meses,5
2303-PJYHN,0,Female,0,1,0,2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.85,52.0,9.925,0-12,0–10 meses,0
2305-MRGLV,0,Male,0,1,0,28,0,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),76.55,2065.4,2.7339285714285713,24-48,25+ meses,1
2307-FYNNL,0,Male,1,0,0,65,0,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,109.05,7108.2,1.6776923076923076,48+,25+ meses,6
2308-STERM,0,Female,0,0,0,2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,61.05,9.7,0-12,0–10 meses,0
2309-OSFEU,1,Male,0,0,0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,33.9,298.45,3.3899999999999997,0-12,11–24 meses,1
2311-QYMUQ,1,Female,0,1,1,16,0,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),89.45,1430.25,5.590625,12-24,11–24 meses,3
2314-TNDJQ,0,Female,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),55.65,3880.05,0.7729166666666667,48+,25+ meses,5
2316-ESMLS,0,Female,0,1,1,12,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),33.15,444.75,2.7624999999999997,12-24,11–24 meses,2
2320-JRSDE,1,Female,0,1,1,1,0,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.9,19.9,19.9,0-12,0–10 meses,0
2320-SLKMB,0,Female,0,0,0,26,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),44.45,1183.8,1.7096153846153848,24-48,25+ meses,3
2320-TZRRH,0,Female,0,0,0,20,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,403.15,0.975,12-24,11–24 meses,0
2320-YKQBO,0,Female,0,0,0,7,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,144.95,2.757142857142857,0-12,0–10 meses,0
2321-OMBXY,1,Female,0,1,1,38,0,0,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),80.3,3058.65,2.113157894736842,24-48,25+ meses,5
2322-VCZHZ,0,Male,1,1,0,23,0,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,90.0,2024.1,3.9130434782608696,12-24,11–24 meses,3
2323-ARSVR,0,Male,0,1,0,67,0,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,111.05,7321.05,1.6574626865671642,48+,25+ meses,6
2324-AALNO,0,Female,0,0,0,48,0,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.55,1203.95,0.5114583333333333,48+,25+ meses,1
2324-EFHVG,0,Male,0,0,0,64,0,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.4,6692.65,1.63125,48+,25+ meses,5
2325-NBPZG,0,Female,0,0,0,3,0,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.55,233.65,24.849999999999998,0-12,0–10 meses,1
2325-WINES,0,Female,0,0,0,32,0,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.05,3416.85,3.2515625,24-48,25+ meses,5
2325-ZUSFD,1,Female,0,1,1,57,0,0,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),70.1,3913.3,1.2298245614035086,48+,25+ meses,3
2330-PQGDQ,0,Male,0,1,1,51,0,1,Fiber optic,0,1,0,1,0,0,One year,0,Bank transfer (automatic),84.2,4299.75,1.6509803921568629,48+,25+ meses,3
2332-EFBJY,1,Male,0,0,0,16,0,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.7,342.4,1.23125,12-24,11–24 meses,0
2332-TODQS,0,Female,0,0,0,48,0,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),25.05,1171.5,0.521875,48+,25+ meses,1
2333-KWEWW,0,Male,0,0,0,18,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,388.6,1.113888888888889,12-24,11–24 meses,0
2335-GSODA,0,Male,0,0,1,23,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,40.1,857.75,1.7434782608695654,12-24,11–24 meses,3
2338-BQEZT,0,Female,0,0,0,55,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),50.55,2832.75,0.9190909090909091,48+,25+ meses,1
2342-CKIAO,0,Female,0,0,0,2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,41.2,10.15,0-12,0–10 meses,0
2344-JMOGN,1,Male,0,1,0,9,0,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,94.85,890.6,10.538888888888888,0-12,0–10 meses,4
2346-CZYIL,0,Male,0,0,0,27,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.35,531.6,0.7537037037037038,24-48,25+ meses,0
2346-DJQTB,0,Female,0,0,0,35,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.15,812.5,0.69,24-48,25+ meses,0
2346-LOCWC,0,Female,0,1,1,58,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,1191.4,0.35344827586206895,48+,25+ meses,0
2347-WKKAE,0,Male,0,1,0,42,0,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,94.4,4014.6,2.2476190476190476,24-48,25+ meses,4
2348-KCJLT,0,Female,0,1,0,44,0,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,61.5,2722.2,1.3977272727272727,24-48,25+ meses,3
2351-BKRZW,0,Female,0,1,1,43,0,0,DSL,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),75.2,3254.35,1.7488372093023257,24-48,25+ meses,4
2351-RRBUE,0,Female,0,1,1,7,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,134.05,2.9499999999999997,0-12,0–10 meses,0
2357-COQEK,1,Female,1,0,0,28,0,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,3.689285714285714,24-48,25+ meses,5
2359-KLTEK,0,Female,0,1,1,41,0,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),94.9,3848.0,2.3146341463414637,24-48,25+ meses,3
2359-KMGLI,1,Male,0,0,0,24,0,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,1861.5,3.34375,24-48,25+ meses,2
2359-QWQUL,1,Female,0,1,0,39,0,0,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),104.7,4134.85,2.684615384615385,24-48,25+ meses,5
2360-RDGRO,0,Male,0,1,0,65,0,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.25,6812.95,1.603846153846154,48+,25+ meses,5
2361-FJWNO,0,Male,0,0,0,40,0,0,DSL,0,1,0,1,0,0,One year,0,Credit card (automatic),36.0,1382.9,0.9,24-48,25+ meses,2
2361-UPSND,0,Female,0,1,0,46,0,0,DSL,1,1,0,1,0,1,One year,0,Mailed check,70.6,3231.05,1.534782608695652,24-48,25+ meses,4
2362-IBOOY,1,Male,0,0,0,36,0,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,3050.15,2.3541666666666665,24-48,25+ meses,2
2363-BJLSL,0,Male,0,0,0,62,0,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,1.2967741935483872,48+,25+ meses,5
2364-UFROM,0,Male,0,0,0,30,0,0,DSL,1,1,0,1,1,0,One year,0,Electronic check,70.4,2044.75,2.3466666666666667,24-48,25+ meses,4
2368-GAKKQ,0,Female,0,0,0,70,0,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,7939.25,1.6235714285714287,48+,25+ meses,7
2369-FEVNO,0,Male,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,19.9,19.9,0-12,0–10 meses,0
2369-UAPKZ,1,Male,0,0,0,5,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,104.1,541.9,20.82,0-12,0–10 meses,5
2371-JQHZZ,0,Male,0,1,0,24,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.0,2248.05,3.875,24-48,25+ meses,3
2371-JUNGC,0,Male,0,0,0,11,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,208.0,1.8409090909090908,0-12,11–24 meses,0
2371-KFUOG,0,Male,0,0,0,58,0,0,Fiber optic,1,1,0,0,1,1,One year,0,Bank transfer (automatic),99.15,5720.95,1.7094827586206898,48+,25+ meses,4
2372-HWUHI,1,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.35,81.25,22.175,0-12,0–10 meses,0
2373-NTKOD,0,Male,0,0,0,8,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,66.25,546.45,8.28125,0-12,0–10 meses,2
2378-HTWFW,0,Male,1,0,0,35,0,1,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card (automatic),91.0,3180.5,2.6,24-48,25+ meses,3
2378-VTKDH,0,Male,1,1,0,65,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.35,6578.55,1.6053846153846152,48+,25+ meses,5
2378-YIZKA,0,Female,0,1,1,68,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),85.0,5607.75,1.25,48+,25+ meses,6
2379-ENZGV,1,Male,0,0,0,6,0,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,84.85,523.5,14.141666666666666,0-12,0–10 meses,2
2379-GYFLQ,0,Male,0,0,0,46,0,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),94.9,4422.95,2.0630434782608695,24-48,25+ meses,4
2380-DAMQP,0,Female,0,1,0,72,0,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,115.15,8349.7,1.5993055555555555,48+,25+ meses,7
2382-BCKQJ,1,Female,0,0,1,62,0,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,6413.65,1.6153225806451614,48+,25+ meses,4
2384-OVPSA,0,Female,1,0,0,38,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,735.9,0.531578947368421,24-48,25+ meses,0
2386-LAHRK,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,53.5,53.5,53.5,0-12,0–10 meses,1
2386-OWURY,0,Female,0,0,0,58,0,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.3,5817.7,1.643103448275862,48+,25+ meses,3
2387-KDZQY,0,Male,0,0,0,17,0,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.1,279.5,1.1823529411764706,12-24,11–24 meses,0
2388-LAESQ,0,Female,1,1,0,72,0,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.85,8317.95,1.5951388888888889,48+,25+ meses,7
2391-IPLOP,0,Male,0,1,1,50,0,1,DSL,0,0,1,1,1,0,One year,1,Electronic check,69.65,3442.15,1.393,48+,25+ meses,4
2391-SOORI,1,Male,0,0,1,4,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,49.35,219.65,12.3375,0-12,0–10 meses,1
2393-DIVAI,0,Female,0,0,0,3,0,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.0,61.7,6.666666666666667,0-12,0–10 meses,0
2397-BRLOM,1,Male,1,1,1,8,0,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.45,583.45,10.05625,0-12,0–10 meses,1
2398-YPMUR,1,Female,1,1,0,13,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,916.75,5.3961538461538465,12-24,11–24 meses,0
2400-FEQME,0,Male,0,1,1,55,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,1177.95,0.37272727272727274,48+,25+ meses,0
2400-XIWIO,0,Female,0,1,0,71,0,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.1,6310.9,1.2690140845070421,48+,25+ meses,7
2402-TAIRZ,0,Female,0,0,0,37,0,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,80.05,3019.1,2.1635135135135135,24-48,25+ meses,2
2403-BCASL,1,Male,1,1,1,41,0,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.95,4534.9,2.7304878048780488,24-48,25+ meses,6
2404-JIBFC,0,Female,0,1,1,55,0,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),85.1,4657.95,1.5472727272727271,48+,25+ meses,6
2405-LBMUW,0,Female,0,1,1,61,0,0,DSL,1,1,0,1,0,1,One year,1,Bank transfer (automatic),50.7,3088.75,0.8311475409836067,48+,25+ meses,4
2408-PSJVE,0,Male,0,1,1,44,0,0,DSL,0,1,1,1,0,0,Month-to-month,1,Mailed check,61.9,2924.05,1.4068181818181817,24-48,25+ meses,3
2408-TZMJL,1,Male,0,1,0,59,0,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.15,6448.05,1.866949152542373,48+,25+ meses,6
2408-WITXK,1,Female,1,0,0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,34.7,329.8,3.47,0-12,11–24 meses,1
2410-CIYFZ,0,Male,0,0,1,2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,42.9,10.2,0-12,0–10 meses,0
2418-TPEUN,0,Female,0,1,1,56,0,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.8,1119.9,0.3535714285714286,48+,25+ meses,0
2419-FSORS,0,Male,0,1,0,72,0,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.4,7719.5,1.5055555555555555,48+,25+ meses,6
2424-WVHPL,0,Male,1,0,0,1,0,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,74.7,74.7,74.7,0-12,0–10 meses,1
2428-HYUNX,0,Male,1,1,0,44,0,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.35,847.25,0.4397727272727273,24-48,25+ meses,0
2428-ZMCTB,0,Male,0,0,0,10,0,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.75,208.25,1.975,0-12,11–24 meses,0
2429-AYKKO,0,Male,0,0,0,72,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1434.1,0.27569444444444446,48+,25+ meses,0
2430-RRYUW,0,Male,0,0,0,66,0,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,54.8,3465.7,0.8303030303030302,48+,25+ meses,2
2430-USGXP,1,Male,0,1,0,24,0,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.05,2391.8,4.210416666666666,24-48,25+ meses,4
2432-TFSMK,0,Male,0,0,0,18,0,1,Fiber optic,0,0,1,0,1,0,One year,1,Credit card (automatic),89.6,1633.0,4.977777777777778,12-24,11–24 meses,3
2433-KMEAS,1,Male,0,0,0,22,0,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,54.45,1127.35,2.475,12-24,11–24 meses,2
2434-EEVDB,0,Female,0,1,0,64,0,1,Fiber optic,1,0,1,0,1,0,Two year,1,Credit card (automatic),94.6,5948.7,1.478125,48+,25+ meses,4
2436-QBZFP,0,Female,0,1,1,22,0,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,39.2,849.9,1.781818181818182,12-24,11–24 meses,2
2439-LYPMQ,0,Male,1,1,0,38,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.6,4009.2,2.6999999999999997,24-48,25+ meses,5
2439-QKJUL,0,Male,0,0,0,5,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,109.8,4.05,0-12,0–10 meses,0
2446-BEGGB,1,Female,1,0,0,6,0,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.25,560.6,16.375,0-12,0–10 meses,4
2446-PLQVO,1,Male,0,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,70.3,0-12,0–10 meses,0
2446-ZKVAF,0,Male,0,1,0,18,0,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.8,1074.65,3.1555555555555554,12-24,11–24 meses,2
2450-ZKEED,0,Female,0,0,0,11,0,0,DSL,0,0,1,1,0,0,One year,0,Bank transfer (automatic),53.8,651.55,4.890909090909091,0-12,11–24 meses,2
2451-YMUXS,0,Male,1,0,0,67,0,1,DSL,1,1,0,1,0,0,Two year,1,Bank transfer (automatic),64.55,4250.1,0.9634328358208955,48+,25+ meses,4
2452-KDRRH,0,Male,1,0,0,67,0,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),101.4,6841.05,1.5134328358208957,48+,25+ meses,4
2452-MRMZF,0,Female,1,1,0,72,0,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.7,1937.4,0.35694444444444445,48+,25+ meses,1
2452-SNHFZ,0,Female,0,0,0,47,0,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.45,3545.1,1.6053191489361702,24-48,25+ meses,1
2453-SAFNS,0,Female,1,0,0,54,0,1,DSL,0,1,0,1,1,0,One year,0,Mailed check,72.1,3886.05,1.335185185185185,48+,25+ meses,4
2454-RPBRZ,1,Female,1,1,0,12,0,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,98.1,1060.2,8.174999999999999,12-24,11–24 meses,4
2455-USLMV,0,Female,0,0,0,31,0,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.75,2613.4,2.7338709677419355,24-48,25+ meses,3
2458-EOMRE,0,Female,0,0,0,11,0,0,DSL,1,0,1,0,0,1,Month-to-month,0,Bank transfer (automatic),64.05,733.95,5.822727272727272,0-12,11–24 meses,3
2460-FPSYH,1,Female,1,0,0,40,0,0,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,55.8,2109.35,1.395,24-48,25+ meses,4
2460-NGXBJ,0,Male,1,1,1,11,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.2,775.3,6.836363636363637,0-12,11–24 meses,1
2462-XIIJB,1,Male,0,0,0,5,0,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,92.5,452.7,18.5,0-12,0–10 meses,3
2465-BLLEU,0,Male,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.75,19.75,19.75,0-12,0–10 meses,0
2466-FCCPT,0,Female,0,1,1,20,0,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.7,395.6,0.985,12-24,11–24 meses,0
2466-NEJOJ,0,Male,0,1,1,8,0,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.65,169.75,2.45625,0-12,0–10 meses,0
2468-SJFLM,0,Male,0,0,0,1,0,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,74.3,74.3,74.3,0-12,0–10 meses,1
2469-DTSGX,0,Female,1,0,0,72,0,1,Fiber optic,0,1,1,1,1,1,Two year,0,Electronic check,111.65,7943.45,1.5506944444444446,48+,25+ meses,6
2472-OVKUP,1,Male,0,1,0,6,0,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,91.0,531.0,15.166666666666666,0-12,0–10 meses,3
2474-BRUCM,1,Male,1,1,0,40,0,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,101.85,4086.3,2.5462499999999997,24-48,25+ meses,4
